Country Name,Country Code,Indicator Name,Indicator Code,2000,2005,2010,2015
Equatorial Guinea,GNQ,"Population of the official age for pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,63758.0,71166.0,59000.0,68564.0
Equatorial Guinea,GNQ,"Population of the official age for pre-primary education, female (number)",SP.PRE.TOTL.FE.IN,31750.0,35347.0,29268.0,34007.0
Equatorial Guinea,GNQ,"Population of the official age for primary education, both sexes (number)",SP.PRM.TOTL.IN,69948.0,78800.0,104290.0,118043.0
Equatorial Guinea,GNQ,"Population of the official age for secondary education, both sexes (number)",SP.SEC.TOTL.IN,67732.0,93324.0,90892.0,101550.0
Equatorial Guinea,GNQ,"Population of the official age for secondary education, male (number)",SP.SEC.TOTL.MA.IN,33918.0,46829.0,45642.0,51076.0
Equatorial Guinea,GNQ,"Population of the official age for the last grade of primary education, both sexes (number)",SP.PRM.GRAD.TO,13000.0,14968.0,16370.0,18217.0
Equatorial Guinea,GNQ,"Population of the official age for upper secondary education, both sexes (number)",SP.SEC.UTOT.IN,24225.0,37014.0,29021.0,32532.0
Equatorial Guinea,GNQ,"Population of the official age for upper secondary education, female (number)",SP.SEC.UTOT.FE.IN,12080.0,18421.0,14441.0,16169.0
Equatorial Guinea,GNQ,Theoretical duration of lower secondary education (years),SE.SEC.DURS.LO,4.0,4.0,4.0,4.0
Equatorial Guinea,GNQ,Theoretical duration of pre-primary education (years),UIS.THDUR.0,4.0,4.0,3.0,3.0
Eritrea,ERI,Internet users (per 100 people),IT.NET.USER.P2,0.136711941,,0.61,1.083733116
Eritrea,ERI,Official entrance age to pre-primary education (years),UIS.THAGE.0,5.0,5.0,5.0,5.0
Eritrea,ERI,Official entrance age to upper secondary education (years),UIS.THAGE.3.A.GPV,14.0,15.0,15.0,15.0
Eritrea,ERI,"Population of the official age for lower secondary education, both sexes (number)",SP.SEC.LTOT.IN,209827.0,325522.0,314604.0,376632.0
Eritrea,ERI,"Population of the official age for lower secondary education, female (number)",SP.SEC.LTOT.FE.IN,104200.0,161069.0,155023.0,184613.0
Eritrea,ERI,"Population of the official age for pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,213089.0,223037.0,271045.0,318409.0
Eritrea,ERI,"Population of the official age for pre-primary education, female (number)",SP.PRE.TOTL.FE.IN,105028.0,109385.0,132659.0,155700.0
Eritrea,ERI,"Population of the official age for primary education, both sexes (number)",SP.PRM.TOTL.IN,541573.0,534478.0,584516.0,728657.0
Eritrea,ERI,"Population of the official age for secondary education, both sexes (number)",SP.SEC.TOTL.IN,587341.0,762060.0,727423.0,804606.0
Eritrea,ERI,"Population of the official age for secondary education, male (number)",SP.SEC.TOTL.MA.IN,295074.0,384335.0,367952.0,409463.0
Eritrea,ERI,"Population of the official age for the last grade of primary education, both sexes (number)",SP.PRM.GRAD.TO,108512.0,106589.0,108014.0,136450.0
Eritrea,ERI,"Population of the official age for upper secondary education, both sexes (number)",SP.SEC.UTOT.IN,377514.0,436538.0,412819.0,427974.0
Eritrea,ERI,"Population of the official age for upper secondary education, female (number)",SP.SEC.UTOT.FE.IN,188067.0,216656.0,204448.0,210530.0
Eritrea,ERI,Theoretical duration of lower secondary education (years),SE.SEC.DURS.LO,2.0,3.0,3.0,3.0
Eritrea,ERI,Theoretical duration of pre-primary education (years),UIS.THDUR.0,2.0,2.0,2.0,2.0
Estonia,EST,Internet users (per 100 people),IT.NET.USER.P2,28.57695381,61.45,74.1,88.4118116
Estonia,EST,Official entrance age to pre-primary education (years),UIS.THAGE.0,3.0,3.0,3.0,3.0
Estonia,EST,Official entrance age to upper secondary education (years),UIS.THAGE.3.A.GPV,16.0,16.0,16.0,16.0
Estonia,EST,"Population of the official age for lower secondary education, both sexes (number)",SP.SEC.LTOT.IN,63597.0,57649.0,40851.0,33107.0
Estonia,EST,"Population of the official age for lower secondary education, female (number)",SP.SEC.LTOT.FE.IN,30759.0,27817.0,19877.0,16157.0
Estonia,EST,"Population of the official age for pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,57102.0,46891.0,55356.0,63218.0
Estonia,EST,"Population of the official age for pre-primary education, female (number)",SP.PRE.TOTL.FE.IN,27709.0,22833.0,26952.0,30577.0
Estonia,EST,"Population of the official age for primary education, both sexes (number)",SP.PRM.TOTL.IN,119852.0,86481.0,70804.0,80879.0
Estonia,EST,"Population of the official age for secondary education, both sexes (number)",SP.SEC.TOTL.IN,124577.0,121114.0,90536.0,67643.0
Estonia,EST,"Population of the official age for secondary education, male (number)",SP.SEC.TOTL.MA.IN,64191.0,62677.0,46520.0,34692.0
Estonia,EST,"Population of the official age for the last grade of primary education, both sexes (number)",SP.PRM.GRAD.TO,21767.0,16841.0,11982.0,11913.0
Estonia,EST,"Population of the official age for upper secondary education, both sexes (number)",SP.SEC.UTOT.IN,60980.0,63465.0,49685.0,34536.0
Estonia,EST,"Population of the official age for upper secondary education, female (number)",SP.SEC.UTOT.FE.IN,29627.0,30620.0,24139.0,16794.0
Estonia,EST,Theoretical duration of lower secondary education (years),SE.SEC.DURS.LO,3.0,3.0,3.0,3.0
Estonia,EST,Theoretical duration of pre-primary education (years),UIS.THDUR.0,4.0,4.0,4.0,4.0
Ethiopia,ETH,Internet users (per 100 people),IT.NET.USER.P2,0.015263767,0.219659819,0.75,11.6
Ethiopia,ETH,Official entrance age to pre-primary education (years),UIS.THAGE.0,4.0,4.0,4.0,4.0
Ethiopia,ETH,Official entrance age to upper secondary education (years),UIS.THAGE.3.A.GPV,17.0,17.0,17.0,17.0
Ethiopia,ETH,"Population of the official age for lower secondary education, both sexes (number)",SP.SEC.LTOT.IN,6122799.0,6935218.0,8401383.0,9796953.0
Ethiopia,ETH,"Population of the official age for lower secondary education, female (number)",SP.SEC.LTOT.FE.IN,3043983.0,3441513.0,4154450.0,4850359.0
Ethiopia,ETH,"Population of the official age for pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,6330306.0,7490464.0,8020070.0,8277268.0
Ethiopia,ETH,"Population of the official age for pre-primary education, female (number)",SP.PRE.TOTL.FE.IN,3137358.0,3701535.0,3965698.0,4088023.0
Ethiopia,ETH,"Population of the official age for primary education, both sexes (number)",SP.PRM.TOTL.IN,10716606.0,12668615.0,14825194.0,15861457.0
Ethiopia,ETH,"Population of the official age for secondary education, both sexes (number)",SP.SEC.TOTL.IN,8848198.0,10054259.0,12085365.0,14296881.0
Ethiopia,ETH,"Population of the official age for secondary education, male (number)",SP.SEC.TOTL.MA.IN,4443992.0,5060867.0,6105716.0,7218839.0
Ethiopia,ETH,"Population of the official age for the last grade of primary education, both sexes (number)",SP.PRM.GRAD.TO,1643249.0,1904961.0,2316240.0,2569277.0
Ethiopia,ETH,"Population of the official age for upper secondary education, both sexes (number)",SP.SEC.UTOT.IN,2725399.0,3119041.0,3683982.0,4499928.0
Ethiopia,ETH,"Population of the official age for upper secondary education, female (number)",SP.SEC.UTOT.FE.IN,1360223.0,1551879.0,1825199.0,2227683.0
Ethiopia,ETH,Theoretical duration of lower secondary education (years),SE.SEC.DURS.LO,4.0,4.0,4.0,4.0
Ethiopia,ETH,Theoretical duration of pre-primary education (years),UIS.THDUR.0,3.0,3.0,3.0,3.0
Faroe Islands,FRO,Internet users (per 100 people),IT.NET.USER.P2,32.91639236,67.90263174,75.2,94.2
Faroe Islands,FRO,Official entrance age to pre-primary education (years),UIS.THAGE.0,,,,
Faroe Islands,FRO,Official entrance age to upper secondary education (years),UIS.THAGE.3.A.GPV,,,,
Faroe Islands,FRO,"Population of the official age for lower secondary education, both sexes (number)",SP.SEC.LTOT.IN,,,,
Faroe Islands,FRO,"Population of the official age for lower secondary education, female (number)",SP.SEC.LTOT.FE.IN,,,,
Faroe Islands,FRO,"Population of the official age for pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,,,,
Faroe Islands,FRO,"Population of the official age for pre-primary education, female (number)",SP.PRE.TOTL.FE.IN,,,,
Faroe Islands,FRO,"Population of the official age for primary education, both sexes (number)",SP.PRM.TOTL.IN,,,,
Faroe Islands,FRO,"Population of the official age for secondary education, both sexes (number)",SP.SEC.TOTL.IN,,,,
Faroe Islands,FRO,"Population of the official age for secondary education, male (number)",SP.SEC.TOTL.MA.IN,,,,
Faroe Islands,FRO,"Population of the official age for the last grade of primary education, both sexes (number)",SP.PRM.GRAD.TO,,,,
Faroe Islands,FRO,"Population of the official age for upper secondary education, both sexes (number)",SP.SEC.UTOT.IN,,,,
Faroe Islands,FRO,"Population of the official age for upper secondary education, female (number)",SP.SEC.UTOT.FE.IN,,,,
Faroe Islands,FRO,Theoretical duration of lower secondary education (years),SE.SEC.DURS.LO,,,,
Faroe Islands,FRO,Theoretical duration of pre-primary education (years),UIS.THDUR.0,,,,
Fiji,FJI,Internet users (per 100 people),IT.NET.USER.P2,1.496854734,8.453636634,20.0,42.5
Fiji,FJI,Official entrance age to pre-primary education (years),UIS.THAGE.0,3.0,3.0,3.0,3.0
Fiji,FJI,Official entrance age to upper secondary education (years),UIS.THAGE.3.A.GPV,16.0,16.0,16.0,16.0
Fiji,FJI,"Population of the official age for lower secondary education, both sexes (number)",SP.SEC.LTOT.IN,71175.0,63503.0,63366.0,62796.0
Fiji,FJI,"Population of the official age for lower secondary education, female (number)",SP.SEC.LTOT.FE.IN,34516.0,30764.0,30713.0,30277.0
Fiji,FJI,"Population of the official age for pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,59462.0,50776.0,51227.0,54058.0
Fiji,FJI,"Population of the official age for pre-primary education, female (number)",SP.PRE.TOTL.FE.IN,28874.0,24499.0,24721.0,26255.0
Fiji,FJI,"Population of the official age for primary education, both sexes (number)",SP.PRM.TOTL.IN,112933.0,97167.0,95806.0,103015.0
Fiji,FJI,"Population of the official age for secondary education, both sexes (number)",SP.SEC.TOTL.IN,124886.0,109608.0,112580.0,108528.0
Fiji,FJI,"Population of the official age for secondary education, male (number)",SP.SEC.TOTL.MA.IN,64288.0,56445.0,57934.0,56124.0
Fiji,FJI,"Population of the official age for the last grade of primary education, both sexes (number)",SP.PRM.GRAD.TO,17943.0,16137.0,15603.0,16302.0
Fiji,FJI,"Population of the official age for upper secondary education, both sexes (number)",SP.SEC.UTOT.IN,53711.0,46105.0,49214.0,45732.0
Fiji,FJI,"Population of the official age for upper secondary education, female (number)",SP.SEC.UTOT.FE.IN,26082.0,22399.0,23933.0,22127.0
Fiji,FJI,Theoretical duration of lower secondary education (years),SE.SEC.DURS.LO,4.0,4.0,4.0,4.0
Fiji,FJI,Theoretical duration of pre-primary education (years),UIS.THDUR.0,3.0,3.0,3.0,3.0
Finland,FIN,Internet users (per 100 people),IT.NET.USER.P2,37.24846174,74.48,86.89,86.42213333
Finland,FIN,Official entrance age to pre-primary education (years),UIS.THAGE.0,3.0,3.0,3.0,3.0
Finland,FIN,Official entrance age to upper secondary education (years),UIS.THAGE.3.A.GPV,16.0,16.0,16.0,16.0
Finland,FIN,"Population of the official age for lower secondary education, both sexes (number)",SP.SEC.LTOT.IN,195622.0,193731.0,194811.0,175021.0
Finland,FIN,"Population of the official age for lower secondary education, female (number)",SP.SEC.LTOT.FE.IN,95545.0,94844.0,95569.0,85634.0
Finland,FIN,"Population of the official age for pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,260909.0,228908.0,229808.0,248302.0
Finland,FIN,"Population of the official age for pre-primary education, female (number)",SP.PRE.TOTL.FE.IN,128060.0,111942.0,112115.0,121519.0
Finland,FIN,"Population of the official age for primary education, both sexes (number)",SP.PRM.TOTL.IN,382711.0,387356.0,350114.0,349865.0
Finland,FIN,"Population of the official age for secondary education, both sexes (number)",SP.SEC.TOTL.IN,396039.0,384560.0,397781.0,361355.0
Finland,FIN,"Population of the official age for secondary education, male (number)",SP.SEC.TOTL.MA.IN,202562.0,196490.0,202678.0,184404.0
Finland,FIN,"Population of the official age for the last grade of primary education, both sexes (number)",SP.PRM.GRAD.TO,63160.0,66661.0,60838.0,57087.0
Finland,FIN,"Population of the official age for upper secondary education, both sexes (number)",SP.SEC.UTOT.IN,200417.0,190829.0,202970.0,186334.0
Finland,FIN,"Population of the official age for upper secondary education, female (number)",SP.SEC.UTOT.FE.IN,97932.0,93226.0,99534.0,91317.0
Finland,FIN,Theoretical duration of lower secondary education (years),SE.SEC.DURS.LO,3.0,3.0,3.0,3.0
Finland,FIN,Theoretical duration of pre-primary education (years),UIS.THDUR.0,4.0,4.0,4.0,4.0
France,FRA,Internet users (per 100 people),IT.NET.USER.P2,14.30792394,42.87,77.28,84.6945
France,FRA,Official entrance age to pre-primary education (years),UIS.THAGE.0,3.0,3.0,3.0,3.0
France,FRA,Official entrance age to upper secondary education (years),UIS.THAGE.3.A.GPV,15.0,15.0,15.0,15.0
France,FRA,"Population of the official age for lower secondary education, both sexes (number)",SP.SEC.LTOT.IN,3103857.0,3016444.0,3016161.0,3148593.0
France,FRA,"Population of the official age for lower secondary education, female (number)",SP.SEC.LTOT.FE.IN,1518199.0,1473823.0,1473687.0,1538992.0
France,FRA,"Population of the official age for pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,2154137.0,2250363.0,2349004.0,2372933.0
France,FRA,"Population of the official age for pre-primary education, female (number)",SP.PRE.TOTL.FE.IN,1050910.0,1097818.0,1146264.0,1160377.0
France,FRA,"Population of the official age for primary education, both sexes (number)",SP.PRM.TOTL.IN,3715700.0,3686915.0,3841664.0,3990779.0
France,FRA,"Population of the official age for secondary education, both sexes (number)",SP.SEC.TOTL.IN,5450339.0,5376313.0,5275547.0,5431967.0
France,FRA,"Population of the official age for secondary education, male (number)",SP.SEC.TOTL.MA.IN,2779443.0,2746135.0,2696284.0,2777659.0
France,FRA,"Population of the official age for the last grade of primary education, both sexes (number)",SP.PRM.GRAD.TO,761911.0,736414.0,760420.0,799498.0
France,FRA,"Population of the official age for upper secondary education, both sexes (number)",SP.SEC.UTOT.IN,2346482.0,2359869.0,2259386.0,2283374.0
France,FRA,"Population of the official age for upper secondary education, female (number)",SP.SEC.UTOT.FE.IN,1152697.0,1156355.0,1105576.0,1115316.0
France,FRA,Theoretical duration of lower secondary education (years),SE.SEC.DURS.LO,4.0,4.0,4.0,4.0
France,FRA,Theoretical duration of pre-primary education (years),UIS.THDUR.0,3.0,3.0,3.0,3.0
French Polynesia,PYF,Internet users (per 100 people),IT.NET.USER.P2,6.357063545,21.54218547,49.0,64.56020975
French Polynesia,PYF,Official entrance age to pre-primary education (years),UIS.THAGE.0,,,,
French Polynesia,PYF,Official entrance age to upper secondary education (years),UIS.THAGE.3.A.GPV,,,,
French Polynesia,PYF,"Population of the official age for lower secondary education, both sexes (number)",SP.SEC.LTOT.IN,,,,
French Polynesia,PYF,"Population of the official age for lower secondary education, female (number)",SP.SEC.LTOT.FE.IN,,,,
French Polynesia,PYF,"Population of the official age for pre-primary education, both sexes (number)",SP.PRE.TOTL.IN,,,,
French Polynesia,PYF,"Population of the official age for pre-primary education, female (number)",SP.PRE.TOTL.FE.IN,,,,
French Polynesia,PYF,"Population of the official age for primary education, both sexes (number)",SP.PRM.TOTL.IN,,,,
French Polynesia,PYF,"Population of the official age for secondary education, both sexes (number)",SP.SEC.TOTL.IN,,,,
French Polynesia,PYF,"Population of the official age for secondary education, male (number)",SP.SEC.TOTL.MA.IN,,,,
French Polynesia,PYF,"Population of the official age for the last grade of primary education, both sexes (number)",SP.PRM.GRAD.TO,,,,
French Polynesia,PYF,"Population of the official age for upper secondary education, both sexes (number)",SP.SEC.UTOT.IN,,,,
French Polynesia,PYF,"Population of the official age for upper secondary education, female (number)",SP.SEC.UTOT.FE.IN,,,,
French Polynesia,PYF,Theoretical duration of lower secondary education (years),SE.SEC.DURS.LO,,,,
French Polynesia,PYF,Theoretical duration of pre-primary education (years),UIS.THDUR.0,,,,
Gabon,GAB,Internet users (per 100 people),IT.NET.USER.P2,1.216140618,4.89326475,13.0,45.78453653
Gabon,GAB,Official entrance age to pre-primary education (years),UIS.THAGE.0,3.0,3.0,3.0,3.0
Gabon,GAB,Official entrance age to upper secondary education (years),UIS.THAGE.3.A.GPV,16.0,16.0,16.0,15.0
